# alpha                     Rey                       Mach                      CL                        CD                        Cm                       
        -1.0471975512E-01          4.7145860000E+06          3.3157894737E-01         -7.3640000000E-01          7.5200000000E-03         -1.4000000000E-03
        -1.0471975512E-01          4.7145860000E+06          3.7894736842E-01         -7.5650000000E-01          7.7000000000E-03         -2.6000000000E-03
        -1.0471975512E-01          4.7145860000E+06          4.2631578947E-01         -7.8120000000E-01          7.9600000000E-03         -4.3000000000E-03
        -1.0471975512E-01          1.2714586000E+07          0.0000000000E+00         -6.8850000000E-01          6.2100000000E-03          3.3000000000E-03
        -1.0471975512E-01          1.2714586000E+07          4.7368421053E-02         -6.8950000000E-01          6.2200000000E-03          3.2000000000E-03
        -1.0471975512E-01          1.2714586000E+07          9.4736842105E-02         -6.9270000000E-01          6.2300000000E-03          3.1000000000E-03
        -1.0471975512E-01          1.2714586000E+07          1.4210526316E-01         -6.9810000000E-01          6.2500000000E-03          2.8000000000E-03
        -1.0471975512E-01          1.2714586000E+07          1.8947368421E-01         -7.0580000000E-01          6.2900000000E-03          2.5000000000E-03
        -1.0471975512E-01          1.2714586000E+07          2.3684210526E-01         -7.1620000000E-01          6.3400000000E-03          2.0000000000E-03
        -1.0471975512E-01          1.2714586000E+07          2.8421052632E-01         -7.2940000000E-01          6.4100000000E-03          1.3000000000E-03
        -1.0471975512E-01          1.2714586000E+07          3.3157894737E-01         -7.4600000000E-01          6.5100000000E-03          4.0000000000E-04
        -1.0471975512E-01          2.0714586000E+07          0.0000000000E+00         -6.9150000000E-01          6.0600000000E-03          3.7000000000E-03
        -1.0471975512E-01          2.0714586000E+07          4.7368421053E-02         -6.9250000000E-01          6.0600000000E-03          3.6000000000E-03
        -1.0471975512E-01          2.0714586000E+07          9.4736842105E-02         -6.9570000000E-01          6.0800000000E-03          3.5000000000E-03
        -1.0471975512E-01          2.0714586000E+07          1.4210526316E-01         -7.0110000000E-01          6.1000000000E-03          3.2000000000E-03
        -1.0471975512E-01          2.0714586000E+07          1.8947368421E-01         -7.0890000000E-01          6.1400000000E-03          2.9000000000E-03
        -1.0471975512E-01          2.0714586000E+07          2.3684210526E-01         -7.1940000000E-01          6.1800000000E-03          2.4000000000E-03
        -1.0471975512E-01          2.0714586000E+07          2.8421052632E-01         -7.3280000000E-01          6.2300000000E-03          1.8000000000E-03
        -1.0471975512E-01          2.8714586000E+07          0.0000000000E+00         -6.9270000000E-01          5.9600000000E-03          3.7000000000E-03
        -1.0471975512E-01          2.8714586000E+07          4.7368421053E-02         -6.9380000000E-01          5.9700000000E-03          3.7000000000E-03
        -1.0471975512E-01          2.8714586000E+07          9.4736842105E-02         -6.9700000000E-01          5.9800000000E-03          3.6000000000E-03
        -1.0471975512E-01          2.8714586000E+07          1.4210526316E-01         -7.0250000000E-01          6.0000000000E-03          3.3000000000E-03
        -1.0471975512E-01          2.8714586000E+07          1.8947368421E-01         -7.1040000000E-01          6.0200000000E-03          3.0000000000E-03
        -1.0471975512E-01          2.8714586000E+07          2.3684210526E-01         -7.2090000000E-01          6.0500000000E-03          2.5000000000E-03
        -1.0471975512E-01          2.8714586000E+07          2.8421052632E-01         -7.3440000000E-01          6.1000000000E-03          1.9000000000E-03
        -1.0471975512E-01          2.8714586000E+07          3.3157894737E-01         -7.5140000000E-01          6.1600000000E-03          1.0000000000E-03
        -1.0471975512E-01          3.6714586000E+07          0.0000000000E+00         -6.9350000000E-01          5.8600000000E-03          3.8000000000E-03
        -1.0471975512E-01          3.6714586000E+07          4.7368421053E-02         -7.4000000000E-01          5.9866666667E-03          3.8333333333E-03
        -1.0471975512E-01          3.6714586000E+07          9.4736842105E-02         -7.4360000000E-01          6.0033333333E-03          3.7000000000E-03
        -1.0471975512E-01          3.6714586000E+07          1.4210526316E-01         -7.0340000000E-01          5.8900000000E-03          3.4000000000E-03
        -1.0471975512E-01          3.6714586000E+07          1.8947368421E-01         -7.1130000000E-01          5.9200000000E-03          3.0000000000E-03
        -1.0471975512E-01          4.4714586000E+07          0.0000000000E+00         -6.9410000000E-01          5.7900000000E-03          3.8000000000E-03
        -1.0471975512E-01          4.4714586000E+07          4.7368421053E-02         -6.9520000000E-01          5.7900000000E-03          3.7000000000E-03
        -1.0471975512E-01          4.4714586000E+07          9.4736842105E-02         -6.9850000000E-01          5.8000000000E-03          3.6000000000E-03
        -1.0471975512E-01          4.4714586000E+07          1.4210526316E-01         -7.0400000000E-01          5.8200000000E-03          3.4000000000E-03
        -1.0471975512E-01          4.4714586000E+07          1.8947368421E-01         -7.1190000000E-01          5.8400000000E-03          3.0000000000E-03
        -8.3775804096E-02          4.7145860000E+06          0.0000000000E+00         -5.3890000000E-01          6.2800000000E-03          0.0000000000E+00
        -8.3775804096E-02          4.7145860000E+06          4.7368421053E-02         -5.3960000000E-01          6.2800000000E-03         -0.0000000000E+00
        -8.3775804096E-02          4.7145860000E+06          9.4736842105E-02         -5.4200000000E-01          6.3000000000E-03         -1.0000000000E-04
        -8.3775804096E-02          4.7145860000E+06          1.4210526316E-01         -5.4590000000E-01          6.3300000000E-03         -3.0000000000E-04
        -8.3775804096E-02          4.7145860000E+06          1.8947368421E-01         -5.5160000000E-01          6.3800000000E-03         -5.0000000000E-04
        -8.3775804096E-02          4.7145860000E+06          2.3684210526E-01         -5.5920000000E-01          6.4300000000E-03         -8.0000000000E-04
        -8.3775804096E-02          4.7145860000E+06          2.8421052632E-01         -5.6910000000E-01          6.4800000000E-03         -1.1000000000E-03
        -8.3775804096E-02          4.7145860000E+06          3.3157894737E-01         -5.8150000000E-01          6.5800000000E-03         -1.5000000000E-03
        -8.3775804096E-02          4.7145860000E+06          3.7894736842E-01         -5.9680000000E-01          6.7000000000E-03         -2.1000000000E-03
        -8.3775804096E-02          4.7145860000E+06          4.2631578947E-01         -6.1570000000E-01          6.8500000000E-03         -2.9000000000E-03
        -8.3775804096E-02          1.2714586000E+07          0.0000000000E+00         -5.5260000000E-01          5.9000000000E-03          3.0000000000E-03
        -8.3775804096E-02          1.2714586000E+07          4.7368421053E-02         -5.5340000000E-01          5.9000000000E-03          3.0000000000E-03
        -8.3775804096E-02          1.2714586000E+07          9.4736842105E-02         -5.5580000000E-01          5.9100000000E-03          2.9000000000E-03
        -8.3775804096E-02          1.2714586000E+07          1.4210526316E-01         -5.5980000000E-01          5.9400000000E-03          2.8000000000E-03
        -8.3775804096E-02          1.2714586000E+07          1.8947368421E-01         -5.6570000000E-01          5.9700000000E-03          2.6000000000E-03
        -8.3775804096E-02          1.2714586000E+07          2.3684210526E-01         -5.7350000000E-01          6.0100000000E-03          2.3000000000E-03
        -8.3775804096E-02          1.2714586000E+07          2.8421052632E-01         -5.8350000000E-01          6.0500000000E-03          1.9000000000E-03
        -8.3775804096E-02          1.2714586000E+07          3.3157894737E-01         -5.9590000000E-01          6.1300000000E-03          1.4000000000E-03
        -8.3775804096E-02          2.0714586000E+07          0.0000000000E+00         -5.5420000000E-01          5.7300000000E-03          3.1000000000E-03
        -8.3775804096E-02          2.0714586000E+07          4.7368421053E-02         -5.5500000000E-01          5.7300000000E-03          3.1000000000E-03
        -8.3775804096E-02          2.0714586000E+07          9.4736842105E-02         -5.5740000000E-01          5.7400000000E-03          3.0000000000E-03
        -8.3775804096E-02          2.0714586000E+07          1.4210526316E-01         -5.6150000000E-01          5.7600000000E-03          2.9000000000E-03
        -8.3775804096E-02          2.0714586000E+07          1.8947368421E-01         -6.1450000000E-01          5.9066666667E-03          2.7000000000E-03
        -8.3775804096E-02          2.0714586000E+07          2.3684210526E-01         -5.7540000000E-01          5.8000000000E-03          2.4000000000E-03
        -8.3775804096E-02          2.0714586000E+07          2.8421052632E-01         -5.8550000000E-01          5.8400000000E-03          2.1000000000E-03
        -8.3775804096E-02          2.8714586000E+07          0.0000000000E+00         -5.5510000000E-01          5.6200000000E-03          3.2000000000E-03
        -8.3775804096E-02          2.8714586000E+07          4.7368421053E-02         -5.5600000000E-01          5.6200000000E-03          3.1000000000E-03
        -8.3775804096E-02          2.8714586000E+07          9.4736842105E-02         -5.5840000000E-01          5.6300000000E-03          3.1000000000E-03
        -8.3775804096E-02          2.8714586000E+07          1.4210526316E-01         -5.6250000000E-01          5.6400000000E-03          2.9000000000E-03
        -8.3775804096E-02          2.8714586000E+07          1.8947368421E-01         -6.1580000000E-01          5.8033333333E-03          2.7666666667E-03
        -8.3775804096E-02          2.8714586000E+07          2.3684210526E-01         -5.7640000000E-01          5.6900000000E-03          2.5000000000E-03
        -8.3775804096E-02          2.8714586000E+07          2.8421052632E-01         -5.8660000000E-01          5.7200000000E-03          2.1000000000E-03
        -8.3775804096E-02          2.8714586000E+07          3.3157894737E-01         -5.9930000000E-01          5.7500000000E-03          1.6000000000E-03
        -8.3775804096E-02          3.6714586000E+07          0.0000000000E+00         -5.5570000000E-01          5.5600000000E-03          3.2000000000E-03
        -8.3775804096E-02          3.6714586000E+07          4.7368421053E-02         -5.5660000000E-01          5.5600000000E-03          3.1000000000E-03
        -8.3775804096E-02          3.6714586000E+07          9.4736842105E-02         -5.5900000000E-01          5.5700000000E-03          3.1000000000E-03
        -8.3775804096E-02          3.6714586000E+07          1.4210526316E-01         -5.6320000000E-01          5.5800000000E-03          2.9000000000E-03
        -8.3775804096E-02          3.6714586000E+07          1.8947368421E-01         -5.6920000000E-01          5.6000000000E-03          2.7000000000E-03
        -8.3775804096E-02          4.4714586000E+07          0.0000000000E+00         -5.5620000000E-01          5.5100000000E-03          3.2000000000E-03
        -8.3775804096E-02          4.4714586000E+07          4.7368421053E-02         -5.5700000000E-01          5.5100000000E-03          3.1000000000E-03
        -8.3775804096E-02          4.4714586000E+07          9.4736842105E-02         -5.5950000000E-01          5.5200000000E-03          3.1000000000E-03
        -8.3775804096E-02          4.4714586000E+07          1.4210526316E-01         -5.6370000000E-01          5.5300000000E-03          2.9000000000E-03
        -8.3775804096E-02          4.4714586000E+07          1.8947368421E-01         -5.6970000000E-01          5.5400000000E-03          2.7000000000E-03
        -6.2831853072E-02          4.7145860000E+06          0.0000000000E+00         -4.1080000000E-01          6.0500000000E-03          1.9000000000E-03
        -6.2831853072E-02          4.7145860000E+06          4.7368421053E-02         -4.1140000000E-01          6.0500000000E-03          1.9000000000E-03
        -6.2831853072E-02          4.7145860000E+06          9.4736842105E-02         -4.1300000000E-01          6.0600000000E-03          1.8000000000E-03
        -6.2831853072E-02          4.7145860000E+06          1.4210526316E-01         -4.1590000000E-01          6.0800000000E-03          1.7000000000E-03
        -6.2831853072E-02          4.7145860000E+06          1.8947368421E-01         -4.2000000000E-01          6.1100000000E-03          1.6000000000E-03
        -6.2831853072E-02          4.7145860000E+06          2.3684210526E-01         -4.2550000000E-01          6.1400000000E-03          1.5000000000E-03
        -6.2831853072E-02          4.7145860000E+06          2.8421052632E-01         -4.3250000000E-01          6.1700000000E-03          1.3000000000E-03
        -6.2831853072E-02          4.7145860000E+06          3.3157894737E-01         -4.4120000000E-01          6.2300000000E-03          1.0000000000E-03
        -6.2831853072E-02          4.7145860000E+06          3.7894736842E-01         -4.5190000000E-01          6.3100000000E-03          7.0000000000E-04
        -6.2831853072E-02          4.7145860000E+06          4.2631578947E-01         -4.6500000000E-01          6.3800000000E-03          2.0000000000E-04
        -6.2831853072E-02          1.2714586000E+07          0.0000000000E+00         -4.1490000000E-01          5.5600000000E-03          2.4000000000E-03
        -6.2831853072E-02          1.2714586000E+07          4.7368421053E-02         -4.1540000000E-01          5.5600000000E-03          2.4000000000E-03
        -6.2831853072E-02          1.2714586000E+07          9.4736842105E-02         -4.1720000000E-01          5.5700000000E-03          2.4000000000E-03
        -6.2831853072E-02          1.2714586000E+07          1.4210526316E-01         -4.2010000000E-01          5.5800000000E-03          2.3000000000E-03
        -6.2831853072E-02          1.2714586000E+07          1.8947368421E-01         -4.2430000000E-01          5.6000000000E-03          2.2000000000E-03
        -6.2831853072E-02          1.2714586000E+07          2.3684210526E-01         -4.2990000000E-01          5.6100000000E-03          2.1000000000E-03
        -6.2831853072E-02          1.2714586000E+07          2.8421052632E-01         -4.3710000000E-01          5.6300000000E-03          1.9000000000E-03
        -6.2831853072E-02          1.2714586000E+07          3.3157894737E-01         -4.4600000000E-01          5.6600000000E-03          1.7000000000E-03
        -6.2831853072E-02          2.0714586000E+07          0.0000000000E+00         -4.1620000000E-01          5.4100000000E-03          2.5000000000E-03
        -6.2831853072E-02          2.0714586000E+07          4.7368421053E-02         -4.1680000000E-01          5.4200000000E-03          2.5000000000E-03
        -6.2831853072E-02          2.0714586000E+07          9.4736842105E-02         -4.1850000000E-01          5.4200000000E-03          2.5000000000E-03
        -6.2831853072E-02          2.0714586000E+07          1.4210526316E-01         -4.2150000000E-01          5.4300000000E-03          2.4000000000E-03
        -6.2831853072E-02          2.0714586000E+07          1.8947368421E-01         -4.2570000000E-01          5.4400000000E-03          2.3000000000E-03
        -6.2831853072E-02          2.0714586000E+07          2.3684210526E-01         -4.3140000000E-01          5.4500000000E-03          2.2000000000E-03
        -6.2831853072E-02          2.0714586000E+07          2.8421052632E-01         -4.3860000000E-01          5.4600000000E-03          2.0000000000E-03
        -6.2831853072E-02          2.8714586000E+07          0.0000000000E+00         -4.1690000000E-01          5.3600000000E-03          2.5000000000E-03
        -6.2831853072E-02          2.8714586000E+07          4.7368421053E-02         -4.1750000000E-01          5.3600000000E-03          2.5000000000E-03
        -6.2831853072E-02          2.8714586000E+07          9.4736842105E-02         -4.1930000000E-01          5.3600000000E-03          2.4000000000E-03
        -6.2831853072E-02          2.8714586000E+07          1.4210526316E-01         -4.2230000000E-01          5.3600000000E-03          2.4000000000E-03
        -6.2831853072E-02          2.8714586000E+07          1.8947368421E-01         -4.2660000000E-01          5.3700000000E-03          2.3000000000E-03
        -6.2831853072E-02          2.8714586000E+07          2.3684210526E-01         -4.3220000000E-01          5.3700000000E-03          2.2000000000E-03
        -6.2831853072E-02          2.8714586000E+07          2.8421052632E-01         -4.3950000000E-01          5.3900000000E-03          2.0000000000E-03
        -6.2831853072E-02          2.8714586000E+07          3.3157894737E-01         -4.4850000000E-01          5.4100000000E-03          1.7000000000E-03
        -6.2831853072E-02          3.6714586000E+07          0.0000000000E+00         -4.1740000000E-01          5.3300000000E-03          2.5000000000E-03
        -6.2831853072E-02          3.6714586000E+07          4.7368421053E-02         -4.1800000000E-01          5.3300000000E-03          2.4000000000E-03
        -6.2831853072E-02          3.6714586000E+07          9.4736842105E-02         -4.1980000000E-01          5.3300000000E-03          2.4000000000E-03
        -6.2831853072E-02          3.6714586000E+07          1.4210526316E-01         -4.2280000000E-01          5.3400000000E-03          2.3000000000E-03
        -6.2831853072E-02          3.6714586000E+07          1.8947368421E-01         -4.2700000000E-01          5.3500000000E-03          2.2000000000E-03
        -6.2831853072E-02          4.4714586000E+07          0.0000000000E+00         -4.1770000000E-01          5.3000000000E-03          2.4000000000E-03
        -6.2831853072E-02          4.4714586000E+07          4.7368421053E-02         -4.1830000000E-01          5.3100000000E-03          2.4000000000E-03
        -6.2831853072E-02          4.4714586000E+07          9.4736842105E-02         -4.2010000000E-01          5.3100000000E-03          2.4000000000E-03
        -6.2831853072E-02          4.4714586000E+07          1.4210526316E-01         -4.2310000000E-01          5.3100000000E-03          2.3000000000E-03
        -6.2831853072E-02          4.4714586000E+07          1.8947368421E-01         -4.2740000000E-01          5.3100000000E-03          2.2000000000E-03
        -4.1887902048E-02          4.7145860000E+06          0.0000000000E+00         -2.7390000000E-01          5.6000000000E-03          1.5000000000E-03
        -4.1887902048E-02          4.7145860000E+06          4.7368421053E-02         -2.7430000000E-01          5.6000000000E-03          1.5000000000E-03
        -4.1887902048E-02          4.7145860000E+06          9.4736842105E-02         -2.7540000000E-01          5.6100000000E-03          1.5000000000E-03
        -4.1887902048E-02          4.7145860000E+06          1.4210526316E-01         -2.7720000000E-01          5.6200000000E-03          1.4000000000E-03
        -4.1887902048E-02          4.7145860000E+06          1.8947368421E-01         -2.7980000000E-01          5.6500000000E-03          1.4000000000E-03
        -4.1887902048E-02          4.7145860000E+06          2.3684210526E-01         -2.8330000000E-01          5.6800000000E-03          1.3000000000E-03
        -4.1887902048E-02          4.7145860000E+06          2.8421052632E-01         -2.8780000000E-01          5.7100000000E-03          1.2000000000E-03
        -4.1887902048E-02          4.7145860000E+06          3.3157894737E-01         -3.4283333333E-01          5.9100000000E-03          9.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          3.7894736842E-01         -3.0010000000E-01          5.8100000000E-03          9.0000000000E-04
        -4.1887902048E-02          4.7145860000E+06          4.2631578947E-01         -3.0840000000E-01          5.8700000000E-03          7.0000000000E-04
        -4.1887902048E-02          1.2714586000E+07          0.0000000000E+00         -2.7660000000E-01          5.3600000000E-03          1.8000000000E-03
        -4.1887902048E-02          1.2714586000E+07          4.7368421053E-02         -2.7690000000E-01          5.3600000000E-03          1.8000000000E-03
        -4.1887902048E-02          1.2714586000E+07          9.4736842105E-02         -2.7800000000E-01          5.3600000000E-03          1.8000000000E-03
        -4.1887902048E-02          1.2714586000E+07          1.4210526316E-01         -2.7990000000E-01          5.3700000000E-03          1.7000000000E-03
        -4.1887902048E-02          1.2714586000E+07          1.8947368421E-01         -2.8260000000E-01          5.3800000000E-03          1.7000000000E-03
        -4.1887902048E-02          1.2714586000E+07          2.3684210526E-01         -2.8620000000E-01          5.3900000000E-03          1.6000000000E-03
        -4.1887902048E-02          1.2714586000E+07          2.8421052632E-01         -2.9080000000E-01          5.4000000000E-03          1.5000000000E-03
        -4.1887902048E-02          1.2714586000E+07          3.3157894737E-01         -2.9650000000E-01          5.4100000000E-03          1.4000000000E-03
        -4.1887902048E-02          2.0714586000E+07          0.0000000000E+00         -2.7760000000E-01          5.3600000000E-03          1.7000000000E-03
        -4.1887902048E-02          2.0714586000E+07          4.7368421053E-02         -2.7800000000E-01          5.3600000000E-03          1.7000000000E-03
        -4.1887902048E-02          2.0714586000E+07          9.4736842105E-02         -2.7910000000E-01          5.3600000000E-03          1.7000000000E-03
        -4.1887902048E-02          2.0714586000E+07          1.4210526316E-01         -2.8100000000E-01          5.3600000000E-03          1.7000000000E-03
        -4.1887902048E-02          2.0714586000E+07          1.8947368421E-01         -2.8380000000E-01          5.3600000000E-03          1.6000000000E-03
        -4.1887902048E-02          2.0714586000E+07          2.3684210526E-01         -2.8740000000E-01          5.3700000000E-03          1.6000000000E-03
        -4.1887902048E-02          2.0714586000E+07          2.8421052632E-01         -2.9200000000E-01          5.3700000000E-03          1.5000000000E-03
        -4.1887902048E-02          2.8714586000E+07          0.0000000000E+00         -2.7820000000E-01          5.3300000000E-03          1.7000000000E-03
        -4.1887902048E-02          2.8714586000E+07          4.7368421053E-02         -2.7850000000E-01          5.3300000000E-03          1.7000000000E-03
        -4.1887902048E-02          2.8714586000E+07          9.4736842105E-02         -2.7970000000E-01          5.3400000000E-03          1.6000000000E-03
        -4.1887902048E-02          2.8714586000E+07          1.4210526316E-01         -2.8160000000E-01          5.3400000000E-03          1.6000000000E-03
        -4.1887902048E-02          2.8714586000E+07          1.8947368421E-01         -2.8440000000E-01          5.3400000000E-03          1.6000000000E-03
        -4.1887902048E-02          2.8714586000E+07          2.3684210526E-01         -2.8800000000E-01          5.3500000000E-03          1.5000000000E-03
        -4.1887902048E-02          2.8714586000E+07          2.8421052632E-01         -2.9270000000E-01          5.3600000000E-03          1.4000000000E-03
        -4.1887902048E-02          2.8714586000E+07          3.3157894737E-01         -2.9850000000E-01          5.3600000000E-03          1.4000000000E-03
        -4.1887902048E-02          3.6714586000E+07          0.0000000000E+00         -2.7850000000E-01          5.2900000000E-03          1.6000000000E-03
        -4.1887902048E-02          3.6714586000E+07          4.7368421053E-02         -2.7890000000E-01          5.2900000000E-03          1.6000000000E-03
        -4.1887902048E-02          3.6714586000E+07          9.4736842105E-02         -2.8000000000E-01          5.2900000000E-03          1.6000000000E-03
        -4.1887902048E-02          3.6714586000E+07          1.4210526316E-01         -2.8190000000E-01          5.2900000000E-03          1.6000000000E-03
        -4.1887902048E-02          3.6714586000E+07          1.8947368421E-01         -2.8470000000E-01          5.2900000000E-03          1.6000000000E-03
        -4.1887902048E-02          4.4714586000E+07          0.0000000000E+00         -2.7870000000E-01          5.2300000000E-03          1.6000000000E-03
        -4.1887902048E-02          4.4714586000E+07          4.7368421053E-02         -2.7910000000E-01          5.2300000000E-03          1.6000000000E-03
        -4.1887902048E-02          4.4714586000E+07          9.4736842105E-02         -2.8020000000E-01          5.2300000000E-03          1.6000000000E-03
        -4.1887902048E-02          4.4714586000E+07          1.4210526316E-01         -2.8210000000E-01          5.2300000000E-03          1.6000000000E-03
        -4.1887902048E-02          4.4714586000E+07          1.8947368421E-01         -2.8490000000E-01          5.2300000000E-03          1.5000000000E-03
        -2.0943951024E-02          4.7145860000E+06          0.0000000000E+00         -1.3660000000E-01          5.1800000000E-03          9.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          4.7368421053E-02         -1.3680000000E-01          5.1800000000E-03          9.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          9.4736842105E-02         -1.3730000000E-01          5.1800000000E-03          9.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          1.4210526316E-01         -1.3820000000E-01          5.1900000000E-03          9.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          1.8947368421E-01         -1.3950000000E-01          5.2000000000E-03          8.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          2.3684210526E-01         -1.4120000000E-01          5.2200000000E-03          8.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          2.8421052632E-01         -1.4340000000E-01          5.2500000000E-03          8.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          3.3157894737E-01         -1.4610000000E-01          5.2700000000E-03          7.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          3.7894736842E-01         -1.4930000000E-01          5.3100000000E-03          7.0000000000E-04
        -2.0943951024E-02          4.7145860000E+06          4.2631578947E-01         -1.5330000000E-01          5.3400000000E-03          6.0000000000E-04
        -2.0943951024E-02          1.2714586000E+07          0.0000000000E+00         -1.8436666667E-01          5.3700000000E-03          1.2000000000E-03
        -2.0943951024E-02          1.2714586000E+07          4.7368421053E-02         -1.8456666667E-01          5.3700000000E-03          1.2000000000E-03
        -2.0943951024E-02          1.2714586000E+07          9.4736842105E-02         -1.8530000000E-01          5.3700000000E-03          1.2000000000E-03
        -2.0943951024E-02          1.2714586000E+07          1.4210526316E-01         -1.8656666667E-01          5.3800000000E-03          1.1333333333E-03
        -2.0943951024E-02          1.2714586000E+07          1.8947368421E-01         -1.8836666667E-01          5.3866666667E-03          1.1333333333E-03
        -2.0943951024E-02          1.2714586000E+07          2.3684210526E-01         -1.9076666667E-01          5.3933333333E-03          1.0666666667E-03
        -2.0943951024E-02          1.2714586000E+07          2.8421052632E-01         -1.9383333333E-01          5.4033333333E-03          1.0000000000E-03
        -2.0943951024E-02          1.2714586000E+07          3.3157894737E-01         -1.9763333333E-01          5.4100000000E-03          9.3333333333E-04
        -2.0943951024E-02          2.0714586000E+07          0.0000000000E+00         -1.3890000000E-01          5.3900000000E-03          9.0000000000E-04
        -2.0943951024E-02          2.0714586000E+07          4.7368421053E-02         -1.3910000000E-01          5.3900000000E-03          9.0000000000E-04
        -2.0943951024E-02          2.0714586000E+07          9.4736842105E-02         -1.3960000000E-01          5.3900000000E-03          9.0000000000E-04
        -2.0943951024E-02          2.0714586000E+07          1.4210526316E-01         -1.4060000000E-01          5.3900000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.0714586000E+07          1.8947368421E-01         -1.4190000000E-01          5.3900000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.0714586000E+07          2.3684210526E-01         -1.4370000000E-01          5.4000000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.0714586000E+07          2.8421052632E-01         -1.4600000000E-01          5.4000000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.8714586000E+07          0.0000000000E+00         -1.3910000000E-01          5.2900000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.8714586000E+07          4.7368421053E-02         -1.3930000000E-01          5.2900000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.8714586000E+07          9.4736842105E-02         -1.3990000000E-01          5.2900000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.8714586000E+07          1.4210526316E-01         -1.8770000000E-01          5.3266666667E-03          1.0666666667E-03
        -2.0943951024E-02          2.8714586000E+07          1.8947368421E-01         -1.4220000000E-01          5.3000000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.8714586000E+07          2.3684210526E-01         -1.4400000000E-01          5.3000000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.8714586000E+07          2.8421052632E-01         -1.4620000000E-01          5.3100000000E-03          8.0000000000E-04
        -2.0943951024E-02          2.8714586000E+07          3.3157894737E-01         -1.4910000000E-01          5.3100000000E-03          7.0000000000E-04
        -2.0943951024E-02          3.6714586000E+07          0.0000000000E+00         -1.3930000000E-01          5.2100000000E-03          8.0000000000E-04
        -2.0943951024E-02          3.6714586000E+07          4.7368421053E-02         -1.3950000000E-01          5.2100000000E-03          8.0000000000E-04
        -2.0943951024E-02          3.6714586000E+07          9.4736842105E-02         -1.4000000000E-01          5.2100000000E-03          8.0000000000E-04
        -2.0943951024E-02          3.6714586000E+07          1.4210526316E-01         -1.4100000000E-01          5.2100000000E-03          8.0000000000E-04
        -2.0943951024E-02          3.6714586000E+07          1.8947368421E-01         -1.4230000000E-01          5.2100000000E-03          8.0000000000E-04
        -2.0943951024E-02          4.4714586000E+07          0.0000000000E+00         -1.3940000000E-01          5.1500000000E-03          8.0000000000E-04
        -2.0943951024E-02          4.4714586000E+07          4.7368421053E-02         -1.3960000000E-01          5.1500000000E-03          8.0000000000E-04
        -2.0943951024E-02          4.4714586000E+07          9.4736842105E-02         -1.4010000000E-01          5.1500000000E-03          8.0000000000E-04
        -2.0943951024E-02          4.4714586000E+07          1.4210526316E-01         -1.4110000000E-01          5.1500000000E-03          8.0000000000E-04
        -2.0943951024E-02          4.4714586000E+07          1.8947368421E-01         -1.4240000000E-01          5.1500000000E-03          8.0000000000E-04
         0.0000000000E+00          4.7145860000E+06          0.0000000000E+00          1.0000000000E-04          5.1900000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          4.7368421053E-02          1.0000000000E-04          5.1900000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          9.4736842105E-02          1.0000000000E-04          5.1900000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          1.4210526316E-01          1.0000000000E-04          5.2000000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          1.8947368421E-01          1.0000000000E-04          5.2200000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          2.3684210526E-01          1.0000000000E-04          5.2500000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          2.8421052632E-01          1.0000000000E-04          5.2800000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          3.3157894737E-01          1.0000000000E-04          5.3200000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          3.7894736842E-01          1.0000000000E-04          5.3700000000E-03          0.0000000000E+00
         0.0000000000E+00          4.7145860000E+06          4.2631578947E-01         -5.1000000000E-02          5.3433333333E-03          2.0000000000E-04
         0.0000000000E+00          4.7145860000E+06          4.7368421053E-01          1.0000000000E-04          5.5000000000E-03          0.0000000000E+00
         0.0000000000E+00          1.2714586000E+07          0.0000000000E+00          1.0000000000E-04          5.3900000000E-03          0.0000000000E+00
         0.0000000000E+00          1.2714586000E+07          4.7368421053E-02          1.0000000000E-04          5.3900000000E-03          0.0000000000E+00
